Assembly Accession	ANI Best ANI match ANI	ANI Best ANI match Assembly	ANI Best ANI match Assembly Coverage	ANI Best ANI match Type Category	ANI Best ANI match Organism	ANI Best ANI match Type Assembly Coverage	ANI Best match status	ANI Category	ANI Check status	ANI Comment	ANI Declared ANI match ANI	ANI Declared ANI match Assembly	ANI Declared ANI match Assembly Coverage	ANI Declared ANI match Type Category	ANI Declared ANI match Organism	ANI Declared ANI match Type Assembly Coverage	ANI Submitted organism	ANI Submitted species	Annotation BUSCO Complete 	Annotation BUSCO Duplicated 	Annotation BUSCO Fragmented 	Annotation BUSCO Lineage 	Annotation BUSCO Missing 	Annotation BUSCO Single Copy 	Annotation BUSCO Total Count 	Annotation BUSCO Version 	Annotation Count Gene Non-coding	Annotation Count Gene Other	Annotation Count Gene Protein-coding	Annotation Count Gene Pseudogene	Annotation Count Gene Total	Annotation Method	Annotation Name	Annotation Pipeline	Annotation Provider	Annotation Release Date	Annotation Release Version	Annotation Report URL	Annotation Software Version	Annotation Status	Assembly Assembly Method	Assembly Atypical Is Atypical	Assembly Atypical Warnings	Assembly BioProject Accession	Assembly BioProject Lineage Accession	Assembly BioProject Lineage Parent Accession	Assembly BioProject Lineage Parent Accessions	Assembly BioProject Lineage Title	Assembly BioSample Accession	Assembly BioSample Age 	Assembly BioSample Attribute Name	Assembly BioSample Attribute Value	Assembly BioSample Biomaterial provider 	Assembly BioSample BioProject Accession	Assembly BioSample BioProject Parent Accession	Assembly BioSample BioProject Parent Accessions	Assembly BioSample BioProject Title	Assembly BioSample Breed 	Assembly BioSample Collected by 	Assembly BioSample Collection date 	Assembly BioSample Cultivar 	Assembly BioSample Description Comment	Assembly BioSample Description Organism Common Name	Assembly BioSample Description Organism Infraspecific Names Breed	Assembly BioSample Description Organism Infraspecific Names Cultivar	Assembly BioSample Description Organism Infraspecific Names Ecotype	Assembly BioSample Description Organism Infraspecific Names Isolate	Assembly BioSample Description Organism Infraspecific Names Sex	Assembly BioSample Description Organism Infraspecific Names Strain	Assembly BioSample Description Organism Name	Assembly BioSample Description Organism Pangolin Classification	Assembly BioSample Description Organism Taxonomic ID	Assembly BioSample Description Title	Assembly BioSample Development stage 	Assembly BioSample Ecotype 	Assembly BioSample Geographic location 	Assembly BioSample Host 	Assembly BioSample Host disease 	Assembly BioSample Identified by 	Assembly BioSample Sample Identifiers Database	Assembly BioSample Sample Identifiers Label	Assembly BioSample Sample Identifiers Value	Assembly BioSample IFSAC category 	Assembly BioSample Isolate 	Assembly BioSample Isolate name alias 	Assembly BioSample Isolation source 	Assembly BioSample Last updated	Assembly BioSample Latitude / Longitude 	Assembly BioSample Models	Assembly BioSample Owner Contact Lab	Assembly BioSample Owner Name	Assembly BioSample Package	Assembly BioSample Project name  	Assembly BioSample Publication date	Assembly BioSample Sample name 	Assembly BioSample Serotype 	Assembly BioSample Serovar 	Assembly BioSample Sex 	Assembly BioSample Source type 	Assembly BioSample Status Status	Assembly BioSample Status When	Assembly BioSample Strain 	Assembly BioSample Sub-species 	Assembly BioSample Submission date	Assembly BioSample Tissue 	Assembly Blast URL	Assembly Description	Assembly Level	Assembly Linked Assembly Accession	Assembly Linked Assembly Type	Assembly Name	Assembly Notes 	Assembly Paired Assembly Accession	Assembly Paired Assembly Changed	Assembly Paired Assembly Manual Diff	Assembly Paired Assembly Name	Assembly Paired Assembly Only Genbank	Assembly Paired Assembly Only RefSeq	Assembly Paired Assembly Status	Assembly Refseq Category	Assembly Release Date	Assembly Sequencing Tech	Assembly Status	Assembly Submitter	Assembly Suppression Reason	Assembly Synonym	Assembly Type	Assembly Stats Contig L50	Assembly Stats Contig N50	Assembly Stats Gaps Between Scaffolds Count	Assembly Stats GC Count	Assembly Stats GC Percent	Assembly Stats Genome Coverage	Assembly Stats Number of Component Sequences	Assembly Stats Number of Contigs	Assembly Stats Number of Organelles	Assembly Stats Number of Scaffolds	Assembly Stats Scaffold L50	Assembly Stats Scaffold N50	Assembly Stats Total Number of Chromosomes	Assembly Stats Total Sequence Length	Assembly Stats Total Ungapped Length	CheckM completeness	CheckM completeness percentile	CheckM contamination	CheckM marker set	CheckM marker set rank	CheckM species tax id	CheckM version	Current Accession	Organelle Assembly Name	Organelle BioProject Accessions	Organelle Description	Organelle Infraspecific Name	Organelle Submitter	Organelle Total Seq Length	Organism Common Name	Organism Infraspecific Names Breed	Organism Infraspecific Names Cultivar	Organism Infraspecific Names Ecotype	Organism Infraspecific Names Isolate	Organism Infraspecific Names Sex	Organism Infraspecific Names Strain	Organism Name	Organism Pangolin Classification	Organism Taxonomic ID	Source Database	Type Material Display Text	Type Material Label	WGS contigs URL	WGS project accession	WGS URL
GCF_022405145.1	99.0	GCA_001027105.1	91.46	type	Staphylococcus aureus	95.62	species_match	category_na	OK	na	99.0	GCA_001027105.1	91.46	type	Staphylococcus aureus	95.62	Staphylococcus aureus	Staphylococcus aureus									82		2770	69	2921	Best-placed reference protein set; GeneMarkS-2+	GCF_022405145.1-RS_2024_05_13	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-05-13			6.7		Uniclycler v. 0.4.8			PRJNA626345	PRJNA626345			Staphylococcus aureus among Native Americans in the southwest US	SAMN15567955		host_disease	missing		PRJNA626345					UCF	missing										Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			missing	Homo sapiens	missing			Sample name	NAS_AN_260				missing	2021-08-01T00:50:44.893	missing	Pathogen.cl		University of central Florida	Pathogen.cl.1.0		2021-08-01T00:50:44.893						live	2021-08-01T00:50:44.893	NAS_AN_260		2020-07-17T10:55:05.083				Complete Genome			ASM2240514v1		GCA_022405145.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2022-02-28	Illumina MiSeq; Oxford Nanopore	current	University of central Florida			haploid	1	2888373		956768	33.0	50.0x	2	2		2	1	2888373	2	2909026	2909026	98.87	98.706764	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_022405145.1													NAS_AN_260	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_022405145.1	99.0	GCA_001027105.1	91.46	type	Staphylococcus aureus	95.62	species_match	category_na	OK	na	99.0	GCA_001027105.1	91.46	type	Staphylococcus aureus	95.62	Staphylococcus aureus	Staphylococcus aureus									82		2770	69	2921	Best-placed reference protein set; GeneMarkS-2+	GCF_022405145.1-RS_2024_05_13	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-05-13			6.7		Uniclycler v. 0.4.8			PRJNA626345	PRJNA626345			Staphylococcus aureus among Native Americans in the southwest US	SAMN15567955		host_disease	missing		PRJNA626345					UCF	missing										Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			missing	Homo sapiens	missing		SRA		SRS7106630				missing	2021-08-01T00:50:44.893	missing	Pathogen.cl		University of central Florida	Pathogen.cl.1.0		2021-08-01T00:50:44.893						live	2021-08-01T00:50:44.893	NAS_AN_260		2020-07-17T10:55:05.083				Complete Genome			ASM2240514v1		GCA_022405145.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2022-02-28	Illumina MiSeq; Oxford Nanopore	current	University of central Florida			haploid	1	2888373		956768	33.0	50.0x	2	2		2	1	2888373	2	2909026	2909026	98.87	98.706764	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_022405145.1													NAS_AN_260	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_022405145.1	99.0	GCA_001027105.1	91.46	type	Staphylococcus aureus	95.62	species_match	category_na	OK	na	99.0	GCA_001027105.1	91.46	type	Staphylococcus aureus	95.62	Staphylococcus aureus	Staphylococcus aureus									82		2770	69	2921	Best-placed reference protein set; GeneMarkS-2+	GCF_022405145.1-RS_2024_05_13	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-05-13			6.7		Uniclycler v. 0.4.8			PRJNA626345	PRJNA626345			Staphylococcus aureus among Native Americans in the southwest US	SAMN15567955		isolation_source	missing		PRJNA626345					UCF	missing										Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			missing	Homo sapiens	missing			Sample name	NAS_AN_260				missing	2021-08-01T00:50:44.893	missing	Pathogen.cl		University of central Florida	Pathogen.cl.1.0		2021-08-01T00:50:44.893						live	2021-08-01T00:50:44.893	NAS_AN_260		2020-07-17T10:55:05.083				Complete Genome			ASM2240514v1		GCA_022405145.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2022-02-28	Illumina MiSeq; Oxford Nanopore	current	University of central Florida			haploid	1	2888373		956768	33.0	50.0x	2	2		2	1	2888373	2	2909026	2909026	98.87	98.706764	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_022405145.1													NAS_AN_260	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_022405145.1	99.0	GCA_001027105.1	91.46	type	Staphylococcus aureus	95.62	species_match	category_na	OK	na	99.0	GCA_001027105.1	91.46	type	Staphylococcus aureus	95.62	Staphylococcus aureus	Staphylococcus aureus									82		2770	69	2921	Best-placed reference protein set; GeneMarkS-2+	GCF_022405145.1-RS_2024_05_13	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-05-13			6.7		Uniclycler v. 0.4.8			PRJNA626345	PRJNA626345			Staphylococcus aureus among Native Americans in the southwest US	SAMN15567955		isolation_source	missing		PRJNA626345					UCF	missing										Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			missing	Homo sapiens	missing		SRA		SRS7106630				missing	2021-08-01T00:50:44.893	missing	Pathogen.cl		University of central Florida	Pathogen.cl.1.0		2021-08-01T00:50:44.893						live	2021-08-01T00:50:44.893	NAS_AN_260		2020-07-17T10:55:05.083				Complete Genome			ASM2240514v1		GCA_022405145.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2022-02-28	Illumina MiSeq; Oxford Nanopore	current	University of central Florida			haploid	1	2888373		956768	33.0	50.0x	2	2		2	1	2888373	2	2909026	2909026	98.87	98.706764	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_022405145.1													NAS_AN_260	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_022405145.1	99.0	GCA_001027105.1	91.46	type	Staphylococcus aureus	95.62	species_match	category_na	OK	na	99.0	GCA_001027105.1	91.46	type	Staphylococcus aureus	95.62	Staphylococcus aureus	Staphylococcus aureus									82		2770	69	2921	Best-placed reference protein set; GeneMarkS-2+	GCF_022405145.1-RS_2024_05_13	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-05-13			6.7		Uniclycler v. 0.4.8			PRJNA626345	PRJNA626345			Staphylococcus aureus among Native Americans in the southwest US	SAMN15567955		lat_lon	missing		PRJNA626345					UCF	missing										Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			missing	Homo sapiens	missing			Sample name	NAS_AN_260				missing	2021-08-01T00:50:44.893	missing	Pathogen.cl		University of central Florida	Pathogen.cl.1.0		2021-08-01T00:50:44.893						live	2021-08-01T00:50:44.893	NAS_AN_260		2020-07-17T10:55:05.083				Complete Genome			ASM2240514v1		GCA_022405145.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2022-02-28	Illumina MiSeq; Oxford Nanopore	current	University of central Florida			haploid	1	2888373		956768	33.0	50.0x	2	2		2	1	2888373	2	2909026	2909026	98.87	98.706764	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_022405145.1													NAS_AN_260	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_022405145.1	99.0	GCA_001027105.1	91.46	type	Staphylococcus aureus	95.62	species_match	category_na	OK	na	99.0	GCA_001027105.1	91.46	type	Staphylococcus aureus	95.62	Staphylococcus aureus	Staphylococcus aureus									82		2770	69	2921	Best-placed reference protein set; GeneMarkS-2+	GCF_022405145.1-RS_2024_05_13	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-05-13			6.7		Uniclycler v. 0.4.8			PRJNA626345	PRJNA626345			Staphylococcus aureus among Native Americans in the southwest US	SAMN15567955		lat_lon	missing		PRJNA626345					UCF	missing										Staphylococcus aureus		1280	Pathogen: clinical or host-associated sample from Staphylococcus aureus			missing	Homo sapiens	missing		SRA		SRS7106630				missing	2021-08-01T00:50:44.893	missing	Pathogen.cl		University of central Florida	Pathogen.cl.1.0		2021-08-01T00:50:44.893						live	2021-08-01T00:50:44.893	NAS_AN_260		2020-07-17T10:55:05.083				Complete Genome			ASM2240514v1		GCA_022405145.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2022-02-28	Illumina MiSeq; Oxford Nanopore	current	University of central Florida			haploid	1	2888373		956768	33.0	50.0x	2	2		2	1	2888373	2	2909026	2909026	98.87	98.706764	0.39	Staphylococcus aureus	species	1280	v1.2.2	GCF_022405145.1													NAS_AN_260	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_015999445.1	99.05	GCA_006094915.1	91.82	type	Staphylococcus aureus	95.02	species_match	category_na	OK	na	99.05	GCA_006094915.1	91.82	type	Staphylococcus aureus	95.02	Staphylococcus aureus	Staphylococcus aureus									82		2710	81	2873	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-02-14			6.6		HGAP v. 4.0			PRJNA672350	PRJNA672350			Staphylococcus aureus strain:GDY8P96A | isolate:GDY8P96A Genome sequencing	SAMN16563685		strain	GDY8P96A								2019-06-16										Staphylococcus aureus		1280	Microbe sample from Staphylococcus aureus			China:Guangdong					Sample name	GDY8P96A				swine nasal swab	2021-02-28T10:40:32.699		Microbe, viral or environmental		South China Agricultural University	Microbe.1.0		2020-10-27T00:00:00.000						live	2020-10-27T11:47:12.038	GDY8P96A		2020-10-27T11:47:12.036				Complete Genome			ASM1599944v1		GCA_015999445.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2020-12-13	PacBio RSII	current	South China Agricultural University			haploid	1	2840154		946005	33.0	1024.0x	2	2		2	1	2840154	2	2879366	2879366	98.8	85.1034	0.43	Staphylococcus aureus	species	1280	v1.2.2	GCF_015999445.1													GDY8P96A	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_015999445.1	99.05	GCA_006094915.1	91.82	type	Staphylococcus aureus	95.02	species_match	category_na	OK	na	99.05	GCA_006094915.1	91.82	type	Staphylococcus aureus	95.02	Staphylococcus aureus	Staphylococcus aureus									82		2710	81	2873	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-02-14			6.6		HGAP v. 4.0			PRJNA672350	PRJNA672350			Staphylococcus aureus strain:GDY8P96A | isolate:GDY8P96A Genome sequencing	SAMN16563685		isolation_source	swine nasal swab								2019-06-16										Staphylococcus aureus		1280	Microbe sample from Staphylococcus aureus			China:Guangdong					Sample name	GDY8P96A				swine nasal swab	2021-02-28T10:40:32.699		Microbe, viral or environmental		South China Agricultural University	Microbe.1.0		2020-10-27T00:00:00.000						live	2020-10-27T11:47:12.038	GDY8P96A		2020-10-27T11:47:12.036				Complete Genome			ASM1599944v1		GCA_015999445.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2020-12-13	PacBio RSII	current	South China Agricultural University			haploid	1	2840154		946005	33.0	1024.0x	2	2		2	1	2840154	2	2879366	2879366	98.8	85.1034	0.43	Staphylococcus aureus	species	1280	v1.2.2	GCF_015999445.1													GDY8P96A	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_015999445.1	99.05	GCA_006094915.1	91.82	type	Staphylococcus aureus	95.02	species_match	category_na	OK	na	99.05	GCA_006094915.1	91.82	type	Staphylococcus aureus	95.02	Staphylococcus aureus	Staphylococcus aureus									82		2710	81	2873	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-02-14			6.6		HGAP v. 4.0			PRJNA672350	PRJNA672350			Staphylococcus aureus strain:GDY8P96A | isolate:GDY8P96A Genome sequencing	SAMN16563685		collection_date	2019-06-16								2019-06-16										Staphylococcus aureus		1280	Microbe sample from Staphylococcus aureus			China:Guangdong					Sample name	GDY8P96A				swine nasal swab	2021-02-28T10:40:32.699		Microbe, viral or environmental		South China Agricultural University	Microbe.1.0		2020-10-27T00:00:00.000						live	2020-10-27T11:47:12.038	GDY8P96A		2020-10-27T11:47:12.036				Complete Genome			ASM1599944v1		GCA_015999445.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2020-12-13	PacBio RSII	current	South China Agricultural University			haploid	1	2840154		946005	33.0	1024.0x	2	2		2	1	2840154	2	2879366	2879366	98.8	85.1034	0.43	Staphylococcus aureus	species	1280	v1.2.2	GCF_015999445.1													GDY8P96A	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_015999445.1	99.05	GCA_006094915.1	91.82	type	Staphylococcus aureus	95.02	species_match	category_na	OK	na	99.05	GCA_006094915.1	91.82	type	Staphylococcus aureus	95.02	Staphylococcus aureus	Staphylococcus aureus									82		2710	81	2873	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-02-14			6.6		HGAP v. 4.0			PRJNA672350	PRJNA672350			Staphylococcus aureus strain:GDY8P96A | isolate:GDY8P96A Genome sequencing	SAMN16563685		geo_loc_name	China:Guangdong								2019-06-16										Staphylococcus aureus		1280	Microbe sample from Staphylococcus aureus			China:Guangdong					Sample name	GDY8P96A				swine nasal swab	2021-02-28T10:40:32.699		Microbe, viral or environmental		South China Agricultural University	Microbe.1.0		2020-10-27T00:00:00.000						live	2020-10-27T11:47:12.038	GDY8P96A		2020-10-27T11:47:12.036				Complete Genome			ASM1599944v1		GCA_015999445.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2020-12-13	PacBio RSII	current	South China Agricultural University			haploid	1	2840154		946005	33.0	1024.0x	2	2		2	1	2840154	2	2879366	2879366	98.8	85.1034	0.43	Staphylococcus aureus	species	1280	v1.2.2	GCF_015999445.1													GDY8P96A	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_015999445.1	99.05	GCA_006094915.1	91.82	type	Staphylococcus aureus	95.02	species_match	category_na	OK	na	99.05	GCA_006094915.1	91.82	type	Staphylococcus aureus	95.02	Staphylococcus aureus	Staphylococcus aureus									82		2710	81	2873	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-02-14			6.6		HGAP v. 4.0			PRJNA672350	PRJNA672350			Staphylococcus aureus strain:GDY8P96A | isolate:GDY8P96A Genome sequencing	SAMN16563685		sample_type	single cell								2019-06-16										Staphylococcus aureus		1280	Microbe sample from Staphylococcus aureus			China:Guangdong					Sample name	GDY8P96A				swine nasal swab	2021-02-28T10:40:32.699		Microbe, viral or environmental		South China Agricultural University	Microbe.1.0		2020-10-27T00:00:00.000						live	2020-10-27T11:47:12.038	GDY8P96A		2020-10-27T11:47:12.036				Complete Genome			ASM1599944v1		GCA_015999445.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2020-12-13	PacBio RSII	current	South China Agricultural University			haploid	1	2840154		946005	33.0	1024.0x	2	2		2	1	2840154	2	2879366	2879366	98.8	85.1034	0.43	Staphylococcus aureus	species	1280	v1.2.2	GCF_015999445.1													GDY8P96A	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_016413705.1	98.98	GCA_900706775.1	93.0	type	Staphylococcus aureus	95.29	species_match	category_na	OK	na	98.98	GCA_900706775.1	93.0	type	Staphylococcus aureus	95.29	Staphylococcus aureus	Staphylococcus aureus									82		2671	90	2843	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-02-20			6.6		SPAdes v. 3.13.1; Unicycler v. 0.4.8			PRJNA686248	PRJNA686248			Staphylococcus aureus from captive and free-ranging Livingstone's fruit bats	SAMN17109638		strain	ncr_155_F133		PRJNA686248						2019-05-15										Staphylococcus aureus		1280	Microbe sample from Staphylococcus aureus			Comoros	Pteropus livingstonii				Sample name	15_5_F13_3				feces	2021-02-28T11:02:57.443		Microbe, viral or environmental		University of Bath	Microbe.1.0		2020-12-18T00:00:00.000						live	2020-12-18T07:01:05.444	ncr_155_F133		2020-12-18T07:01:05.443				Complete Genome			ASM1641370v1		GCA_016413705.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2020-12-28	Illumina HiSeq; Oxford Nanopore MinION	current	University of Bath			haploid	1	2820908		936522	33.0	93.0x	4	4		4	1	2820908	4	2852758	2852758	98.54	62.17288	1.0	Staphylococcus aureus	species	1280	v1.2.2	GCF_016413705.1													ncr_155_F133	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_016413705.1	98.98	GCA_900706775.1	93.0	type	Staphylococcus aureus	95.29	species_match	category_na	OK	na	98.98	GCA_900706775.1	93.0	type	Staphylococcus aureus	95.29	Staphylococcus aureus	Staphylococcus aureus									82		2671	90	2843	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-02-20			6.6		SPAdes v. 3.13.1; Unicycler v. 0.4.8			PRJNA686248	PRJNA686248			Staphylococcus aureus from captive and free-ranging Livingstone's fruit bats	SAMN17109638		host	Pteropus livingstonii		PRJNA686248						2019-05-15										Staphylococcus aureus		1280	Microbe sample from Staphylococcus aureus			Comoros	Pteropus livingstonii				Sample name	15_5_F13_3				feces	2021-02-28T11:02:57.443		Microbe, viral or environmental		University of Bath	Microbe.1.0		2020-12-18T00:00:00.000						live	2020-12-18T07:01:05.444	ncr_155_F133		2020-12-18T07:01:05.443				Complete Genome			ASM1641370v1		GCA_016413705.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2020-12-28	Illumina HiSeq; Oxford Nanopore MinION	current	University of Bath			haploid	1	2820908		936522	33.0	93.0x	4	4		4	1	2820908	4	2852758	2852758	98.54	62.17288	1.0	Staphylococcus aureus	species	1280	v1.2.2	GCF_016413705.1													ncr_155_F133	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_016413705.1	98.98	GCA_900706775.1	93.0	type	Staphylococcus aureus	95.29	species_match	category_na	OK	na	98.98	GCA_900706775.1	93.0	type	Staphylococcus aureus	95.29	Staphylococcus aureus	Staphylococcus aureus									82		2671	90	2843	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-02-20			6.6		SPAdes v. 3.13.1; Unicycler v. 0.4.8			PRJNA686248	PRJNA686248			Staphylococcus aureus from captive and free-ranging Livingstone's fruit bats	SAMN17109638		isolation_source	feces		PRJNA686248						2019-05-15										Staphylococcus aureus		1280	Microbe sample from Staphylococcus aureus			Comoros	Pteropus livingstonii				Sample name	15_5_F13_3				feces	2021-02-28T11:02:57.443		Microbe, viral or environmental		University of Bath	Microbe.1.0		2020-12-18T00:00:00.000						live	2020-12-18T07:01:05.444	ncr_155_F133		2020-12-18T07:01:05.443				Complete Genome			ASM1641370v1		GCA_016413705.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2020-12-28	Illumina HiSeq; Oxford Nanopore MinION	current	University of Bath			haploid	1	2820908		936522	33.0	93.0x	4	4		4	1	2820908	4	2852758	2852758	98.54	62.17288	1.0	Staphylococcus aureus	species	1280	v1.2.2	GCF_016413705.1													ncr_155_F133	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_016413705.1	98.98	GCA_900706775.1	93.0	type	Staphylococcus aureus	95.29	species_match	category_na	OK	na	98.98	GCA_900706775.1	93.0	type	Staphylococcus aureus	95.29	Staphylococcus aureus	Staphylococcus aureus									82		2671	90	2843	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-02-20			6.6		SPAdes v. 3.13.1; Unicycler v. 0.4.8			PRJNA686248	PRJNA686248			Staphylococcus aureus from captive and free-ranging Livingstone's fruit bats	SAMN17109638		collection_date	2019-05-15		PRJNA686248						2019-05-15										Staphylococcus aureus		1280	Microbe sample from Staphylococcus aureus			Comoros	Pteropus livingstonii				Sample name	15_5_F13_3				feces	2021-02-28T11:02:57.443		Microbe, viral or environmental		University of Bath	Microbe.1.0		2020-12-18T00:00:00.000						live	2020-12-18T07:01:05.444	ncr_155_F133		2020-12-18T07:01:05.443				Complete Genome			ASM1641370v1		GCA_016413705.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2020-12-28	Illumina HiSeq; Oxford Nanopore MinION	current	University of Bath			haploid	1	2820908		936522	33.0	93.0x	4	4		4	1	2820908	4	2852758	2852758	98.54	62.17288	1.0	Staphylococcus aureus	species	1280	v1.2.2	GCF_016413705.1													ncr_155_F133	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
GCF_016413705.1	98.98	GCA_900706775.1	93.0	type	Staphylococcus aureus	95.29	species_match	category_na	OK	na	98.98	GCA_900706775.1	93.0	type	Staphylococcus aureus	95.29	Staphylococcus aureus	Staphylococcus aureus									82		2671	90	2843	Best-placed reference protein set; GeneMarkS-2+	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-02-20			6.6		SPAdes v. 3.13.1; Unicycler v. 0.4.8			PRJNA686248	PRJNA686248			Staphylococcus aureus from captive and free-ranging Livingstone's fruit bats	SAMN17109638		geo_loc_name	Comoros		PRJNA686248						2019-05-15										Staphylococcus aureus		1280	Microbe sample from Staphylococcus aureus			Comoros	Pteropus livingstonii				Sample name	15_5_F13_3				feces	2021-02-28T11:02:57.443		Microbe, viral or environmental		University of Bath	Microbe.1.0		2020-12-18T00:00:00.000						live	2020-12-18T07:01:05.444	ncr_155_F133		2020-12-18T07:01:05.443				Complete Genome			ASM1641370v1		GCA_016413705.1			NCBI Prokaryotic Genome Annotation Pipeline (PGAP)			current		2020-12-28	Illumina HiSeq; Oxford Nanopore MinION	current	University of Bath			haploid	1	2820908		936522	33.0	93.0x	4	4		4	1	2820908	4	2852758	2852758	98.54	62.17288	1.0	Staphylococcus aureus	species	1280	v1.2.2	GCF_016413705.1													ncr_155_F133	Staphylococcus aureus		1280	SOURCE_DATABASE_REFSEQ					
